172,0.80347,0.29002,0.44456
173,0.75224,0.35156,0.43081
174,0.69594,0.42041,0.41761
175,0.62284,0.4894,0.44358
176,0.51054,0.56492,0.47111
177,0.39348,0.61702,0.49264
178,0.26215,0.63538,0.50559
179,0.14291,0.59542,0.53407
180,0.058052,0.46202,0.55138
181,0.036874,0.31507,0.5497
182,0.033676,0.20344,0.554
183,0.036358,0.13589,0.55295
184,0.08405,0.081798,0.53679
185,0.15748,0.056973,0.50295
186,0.28952,0.041665,0.46321
187,0.51094,0.023018,0.43647
188,0.72699,0.035347,0.40018
189,0.86239,0.048926,0.38536
190,0.91571,0.057693,0.37001
191,0.92239,0.079774,0.34128
192,0.92276,0.10166,0.31984
193,0.91746,0.13352,0.32262
194,0.88423,0.17244,0.31669
195,0.86445,0.19825,0.30624
196,0.84752,0.23742,0.30091
197,0.80872,0.28711,0.30282
198,0.74896,0.35994,0.30711
199,0.6872,0.41046,0.33955
200,0.61292,0.48495,0.34643
201,0.53129,0.56769,0.35927
202,0.40182,0.6511,0.36846
203,0.25772,0.68607,0.39368
204,0.12251,0.65614,0.41622
205,0.047303,0.52516,0.42885
206,0.0169,0.34702,0.45679
207,0.0055131,0.21741,0.44383
208,0.018963,0.12572,0.43799
209,0.041175,0.069017,0.41832
210,0.10073,0.055233,0.38102
211,0.22133,0.034052,0.37025
212,0.41561,0.046524,0.34517
213,0.62724,0.057708,0.31115
214,0.79422,0.067376,0.31096
215,0.8899,0.073289,0.28869
216,0.92637,0.067833,0.26864
217,0.93034,0.083441,0.26838
218,0.91811,0.1086,0.2562
219,0.90997,0.11721,0.24818
220,0.90625,0.13812,0.24908
221,0.8886,0.17368,0.25695
222,0.86817,0.20079,0.25416
223,0.83695,0.24775,0.25981
224,0.81014,0.30274,0.26669
225,0.75187,0.36205,0.26771
226,0.67519,0.4384,0.27724
227,0.60334,0.5145,0.30226
228,0.49478,0.60054,0.31253
229,0.38051,0.6802,0.32645
230,0.22106,0.71795,0.34635
231,0.089778,0.63905,0.36955
232,0.024749,0.46623,0.39292
233,0.020593,0.28697,0.3751
234,0.015306,0.18754,0.37448
235,0.0085798,0.10785,0.38062
236,0.021704,0.056315,0.34687
237,0.038725,0.026486,0.32348
238,0.10334,0.013731,0.32059
239,0.23657,0.0096866,0.27847
240,0.46433,0.010293,0.25766
241,0.71835,0.014555,0.23135
242,0.86197,0.020835,0.21603
243,0.92749,0.035768,0.20285
244,0.92637,0.055058,0.19845
245,0.9387,0.083871,0.20196
246,0.94822,0.094405,0.20467
247,0.9336,0.11277,0.20328
248,0.92135,0.14062,0.1976
249,0.88671,0.18936,0.20013
250,0.85756,0.23864,0.18104
251,0.81804,0.29401,0.17673
252,0.76305,0.34897,0.16277
253,0.6973,0.42666,0.16669
254,0.619,0.52338,0.16023
255,0.49079,0.62747,0.16544
256,0.32803,0.72725,0.19023
257,0.14827,0.76039,0.21192
258,0.038908,0.64084,0.23795
259,0.0114,0.43679,0.2524
260,0.0014996,0.28961,0.26501
261,0.010295,0.18353,0.27115
262,0.034772,0.1182,0.26796
263,0.056054,0.081184,0.2649
264,0.10624,0.053861,0.25634
265,0.2121,0.045536,0.24833
266,0.38803,0.039219,0.26274
267,0.61258,0.054584,0.24635
268,0.77526,0.066366,0.2371
269,0.8564,0.091147,0.21977
270,0.89697,0.10003,0.2079
271,0.89638,0.13006,0.1956
272,0.89286,0.18387,0.19619
273,0.84082,0.24008,0.20143
274,0.81126,0.2966,0.20093
275,0.7583,0.35512,0.21353
276,0.6841,0.43087,0.19322
277,0.60625,0.52566,0.18047
278,0.48454,0.6489,0.19805
279,0.34351,0.72246,0.19611
280,0.17365,0.77112,0.23031
281,0.044278,0.67146,0.24788
282,0.013103,0.47702,0.26851
283,0.0086162,0.28988,0.27701
284,0.030645,0.18116,0.25309
285,0.045471,0.12132,0.23573
286,0.088173,0.10439,0.22894
287,0.16401,0.093801,0.20062
288,0.2973,0.085599,0.19369
289,0.46082,0.096527,0.18153
290,0.63696,0.10556,0.18737
291,0.77062,0.12235,0.17254
292,0.81676,0.14754,0.17266
293,0.84271,0.18142,0.16163
294,0.82256,0.22301,0.16953
295,0.80804,0.27791,0.15546
296,0.75397,0.34295,0.16233
297,0.69061,0.41125,0.1722
298,0.63053,0.47882,0.16757
299,0.52082,0.58588,0.1925
300,0.38602,0.68577,0.20808
301,0.20897,0.73808,0.22744
302,0.073791,0.66978,0.23977
303,0.020316,0.50293,0.25914
304,0.00063905,0.32227,0.28138
305,0.0075507,0.20362,0.27398
306,0.02443,0.12789,0.27468
307,0.019888,0.092505,0.26269
308,0.038304,0.051902,0.22862
309,0.094072,0.046647,0.23895
310,0.19913,0.040452,0.21992
311,0.35543,0.031118,0.21527
312,0.58579,0.026757,0.20213
313,0.78945,0.010817,0.17703
314,0.90222,0.011219,0.1475
315,0.94648,0.032117,0.14128
316,0.93824,0.050515,0.14358
317,0.9338,0.080134,0.14047
318,0.93389,0.11238,0.15319
319,0.91451,0.14742,0.13751
320,0.87405,0.18853,0.13599
321,0.84003,0.23316,0.14758
322,0.79913,0.27023,0.1534
323,0.76329,0.34267,0.16273
324,0.69454,0.43284,0.16717
325,0.58919,0.5477,0.17467
326,0.4688,0.65794,0.17041
327,0.31056,0.74884,0.15207
328,0.11474,0.75595,0.16095
329,0.017768,0.60199,0.20044
330,0.0048549,0.40979,0.21311
331,8.3457e-06,0.27827,0.20522
332,0.0041037,0.17529,0.21287
333,0.016789,0.11502,0.20672
334,0.0015567,0.080076,0.19845
335,0.0079927,0.041458,0.17181
336,0.024631,0.029646,0.16783
337,0.066724,0.022088,0.16012
338,0.16981,0.0090113,0.14085
339,0.36408,0.00565,0.13393
340,0.60548,0.010714,0.12164
341,0.80247,0.021132,0.1141
342,0.89257,0.042151,0.10998
343,0.93453,0.042681,0.1029
344,0.94181,0.063347,0.096151
345,0.92895,0.070177,0.077647
346,0.9247,0.11362,0.064902
347,0.91707,0.13174,0.045563
348,0.88628,0.16399,0.05287
349,0.86418,0.23294,0.046332
350,0.82362,0.29289,0.04614
351,0.7437,0.37994,0.057227
352,0.64324,0.47025,0.05466
353,0.54229,0.60039,0.054387
354,0.38709,0.75625,0.062725
355,0.17401,0.82472,0.063704
356,0.030504,0.73036,0.056532
357,0.0067636,0.53751,0.065484
358,0.014066,0.3524,0.055836
359,0.0051405,0.23376,0.05149
360,0.00096298,0.15241,0.07782
361,0.011991,0.10984,0.086757
362,0.0080536,0.063553,0.093259
363,0.020231,0.029286,0.10692
364,0.067408,0.012582,0.084614
365,0.15549,0.0026336,0.090171
366,0.34649,0.019741,0.07568
367,0.57805,0.022202,0.067519
368,0.7615,0.042894,0.066871
369,0.8771,0.035263,0.05132
370,0.93556,0.033243,0.041801
371,0.9517,0.047693,0.031227
372,0.95866,0.057804,0.036983
373,0.95004,0.098688,0.019803
374,0.92105,0.12827,0.0197
375,0.89342,0.16544,0.024464
376,0.85244,0.20454,0.031784
377,0.83389,0.25138,0.016564
378,0.79162,0.32494,0.013283
379,0.71597,0.41866,0.030865
380,0.63177,0.52982,0.021301
381,0.49124,0.66491,0.044006
382,0.29508,0.78129,0.04423
383,0.095348,0.78872,0.043034
384,0.011544,0.62207,0.051871
385,0.0075073,0.42423,0.055493
386,0.006084,0.28564,0.063071
387,0.018854,0.20172,0.056326
388,0.037652,0.13826,0.037851
389,0.084446,0.10063,0.031087
390,0.14685,0.08811,0.03688
391,0.26872,0.093716,0.038056
392,0.42387,0.11315,0.025726
393,0.59691,0.11821,0.028432
394,0.7137,0.17549,0.04253
395,0.76692,0.22746,0.046326
396,0.75497,0.29417,0.053719
397,0.69999,0.38556,0.05089
398,0.63825,0.47796,0.033562
399,0.53179,0.58719,0.026032
400,0.40129,0.71517,0.010097
401,0.20338,0.79513,0.00081655
402,0.042217,0.73204,0.0010822
403,0.0020435,0.53107,0.0026124
404,0.0092519,0.35378,0.0014015
405,0.02783,0.24637,0.0050891
406,0.019704,0.18907,0.0036259
407,0.030676,0.14955,0.010736
408,0.077273,0.13276,0.014961
409,0.11457,0.11505,0.023189
410,0.20375,0.12886,0.020927
411,0.34671,0.12343,0.0065576
412,0.51662,0.13789,0.032045
413,0.65328,0.1962,0.040738
414,0.7186,0.2457,0.036618
415,0.73386,0.30759,0.029759
416,0.70139,0.39072,0.045124
417,0.64047,0.48182,0.035133
418,0.53585,0.61258,0.030574
419,0.37811,0.74917,0.036733
420,0.17539,0.82579,0.035011
421,0.030597,0.734,0.030924
422,0.011023,0.5205,0.018463
423,0.010203,0.37488,0.036169
424,0.0058113,0.25444,0.028831
425,0,0.17856,0.024883
426,0.008445,0.11845,0.03273
427,0.021716,0.09502,0.034875
428,0.036505,0.067795,0.046929
429,0.061437,0.056127,0.046026
430,0.13382,0.045043,0.048222
431,0.29167,0.039339,0.050644
432,0.51219,0.026771,0.035103
433,0.73073,0.044001,0.02115
434,0.85836,0.040296,0.010636
435,0.91475,0.05232,0.0087995
436,0.92719,0.075642,0.013263
437,0.91263,0.10552,0.012444
438,0.8998,0.14832,0.012531
439,0.86816,0.20604,0.024538
440,0.82731,0.26628,0.025679
441,0.77834,0.35515,0.0061175
442,0.70155,0.46842,0.0060759
443,0.57154,0.59178,0.013272
444,0.41743,0.71012,0.024802
445,0.2306,0.80076,0.040018
446,0.071839,0.76097,0.062391
447,0.010188,0.5655,0.055633
448,0.0016213,0.39852,0.060987
449,0.0072303,0.25954,0.067527
450,0.0059689,0.16467,0.067976
451,0.014806,0.11633,0.050463
452,0.032774,0.079549,0.064211
453,0.059023,0.058248,0.080628
454,0.11364,0.039204,0.070599
455,0.23665,0.046784,0.064951
456,0.4205,0.038951,0.070184
457,0.62887,0.037483,0.068195
458,0.80636,0.049078,0.075363
459,0.89668,0.029035,0.077967
460,0.93946,0.02546,0.078271
461,0.9609,0.011287,0.093062
462,0.97588,0.015506,0.067005
463,0.9591,0.017712,0.046984
464,0.97449,0.021518,0.04865
465,0.96906,0.047355,0.06177
466,0.9524,0.060734,0.076996
467,0.9476,0.077829,0.065734
468,0.92988,0.12333,0.068334
469,0.89787,0.14708,0.06707
470,0.88059,0.18828,0.05864
471,0.84868,0.23234,0.038698
472,0.80705,0.30572,0.036452
473,0.74493,0.40969,0.019387
474,0.65991,0.5147,0.02422
475,0.51395,0.65574,0.02066
476,0.33298,0.78901,0.015884
477,0.13867,0.82701,0.012839
478,0.027091,0.7099,0.0081757
479,0.0064776,0.50757,0.0090452
480,0.00049054,0.35501,0.016518
481,0.0089844,0.25282,0.01453
482,0.0033893,0.17968,0.0099635
483,0.0081046,0.12781,0.015593
484,0.01993,0.081704,0.011075
485,0.042759,0.061703,0.002091
486,0.099091,0.054116,0.00058705
487,0.21502,0.04467,0.009438
488,0.40274,0.059676,0.00058795
489,0.6249,0.074237,0.0070397
490,0.78102,0.073034,0.010185
491,0.87492,0.074679,0.02214
492,0.91664,0.091002,0.028204
493,0.91439,0.11676,0.036678
494,0.90596,0.14068,0.028803
495,0.87708,0.19282,0.035295
496,0.8339,0.27025,0.020672
497,0.77349,0.36382,0.018644
498,0.70852,0.4517,0.018026
499,0.61517,0.54849,0.025882
500,0.49728,0.68896,0.039912
501,0.30389,0.80246,0.036454
502,0.10519,0.82422,0.039245
503,0.015631,0.66026,0.029905
504,0.008705,0.46526,0.034662
505,0.014527,0.32514,0.042809
506,0.0084798,0.22675,0.0397
507,0.0045324,0.16779,0.029207
508,0.00084744,0.13417,0.0231
509,0.0099841,0.075032,0.016613
510,0.024871,0.048474,0.019612
511,0.055709,0.04106,0.033934
512,0.11718,0.03433,0.037869
513,0.24654,0.029344,0.041226
514,0.44347,0.053628,0.07327
515,0.6656,0.062754,0.05192
516,0.79886,0.091602,0.048295
517,0.8668,0.12962,0.036519
518,0.88059,0.15034,0.04327
519,0.87897,0.1948,0.039405
520,0.8458,0.25775,0.05491
521,0.77606,0.3369,0.062885
522,0.7115,0.43207,0.072198
523,0.61283,0.54156,0.075539
524,0.47808,0.68353,0.081409
525,0.29945,0.77608,0.077907
526,0.1253,0.78876,0.069297
527,0.025019,0.66535,0.10412
528,0.0090849,0.4794,0.11538
529,0.0029069,0.31363,0.1235
530,0.00018388,0.20977,0.12324
531,0.010092,0.14982,0.12061
532,0.022524,0.099923,0.11515
533,0.047728,0.071123,0.10861
534,0.095472,0.070094,0.11122
535,0.20882,0.072453,0.10635
536,0.343,0.089429,0.1063
537,0.51972,0.1065,0.1082
538,0.67093,0.13568,0.1115
539,0.75617,0.17056,0.11183
540,0.78748,0.22302,0.10923
541,0.77986,0.2763,0.10868
542,0.75444,0.34021,0.088772
543,0.69383,0.4318,0.098347
544,0.60446,0.54639,0.1221
545,0.47314,0.64899,0.143
546,0.30401,0.74903,0.15947
547,0.13161,0.76047,0.16469
548,0.037376,0.62313,0.18365
549,0.014208,0.44153,0.18416
550,0.00034993,0.28131,0.18772
551,0.0031941,0.17572,0.19461
552,0.0017936,0.12204,0.19042
553,0.017698,0.083154,0.18201
554,0.02414,0.051726,0.17774
555,0.039905,0.047681,0.18285
556,0.08643,0.039709,0.15262
557,0.17828,0.032484,0.13858
558,0.34901,0.032351,0.13881
559,0.56277,0.046954,0.13361
560,0.74965,0.059398,0.13426
561,0.85958,0.081338,0.12028
562,0.89515,0.12253,0.11367
563,0.88432,0.16821,0.10707
564,0.86175,0.2035,0.10259
565,0.82786,0.27182,0.1021
566,0.76907,0.34232,0.10578
567,0.7121,0.40691,0.094815
568,0.6316,0.51632,0.093149
569,0.49801,0.64568,0.10082
570,0.33698,0.75791,0.10494
571,0.14837,0.78604,0.10776
572,0.0214,0.67197,0.096542
573,0.0030225,0.47505,0.11599
574,0.0077898,0.31906,0.11919
575,0.0089781,0.21166,0.11989
576,0.0081776,0.13374,0.11355
577,0.012275,0.091818,0.10684
578,0.015994,0.056995,0.099939
579,0.033953,0.033911,0.10578
580,0.071939,0.045737,0.11072
581,0.16344,0.015396,0.10905
582,0.32643,0.018833,0.089221
583,0.53497,0.022319,0.069532
584,0.73909,0,0.055332
585,0.87284,0,0.044965
586,0.9424,0.014936,0.062435
587,0.96236,0.019727,0.074682
588,0.97504,0.027182,0.086102
589,0.97167,0.031822,0.093667
590,0.96522,0.062746,0.10515
591,0.93753,0.10301,0.10497
592,0.91626,0.14363,0.087882
593,0.88184,0.20141,0.067545
594,0.84668,0.25949,0.059903
595,0.78916,0.33201,0.048885
596,0.71998,0.40725,0.046828
597,0.63055,0.51459,0.063724
598,0.50825,0.6257,0.074174
599,0.35184,0.75422,0.072181
600,0.14537,0.80562,0.10114
601,0.034482,0.69517,0.11015
602,0.0072645,0.48622,0.11264
603,0.0040842,0.32932,0.12561
604,0.0088984,0.21597,0.13798
605,0.009483,0.13044,0.14808
606,0.0022491,0.085003,0.13678
607,0,0.050013,0.10571
608,0.006468,0.030212,0.093952
609,0.035151,0.014487,0.088978
610,0.063187,0.0030734,0.079716
611,0.14879,0.017934,0.069493
612,0.31699,0.0036369,0.056568
613,0.55541,0.0032861,0.058427
614,0.75859,0.00048004,0.049041
615,0.88975,0.0033186,0.042926
616,0.95579,0,0.033144
617,0.96678,0.00035018,0.025892
618,0.96036,0.011737,0.030028
619,0.96783,0.017112,0.019511
620,0.9638,0.031543,0.029809
621,0.95327,0.038257,0.030456
622,0.95796,0.044834,0.048354
623,0.954,0.053805,0.041663
624,0.93347,0.071326,0.034934
625,0.93963,0.092163,0.042047
626,0.93698,0.10827,0.049687
627,0.91834,0.14259,0.053293
628,0.87965,0.18022,0.0327
629,0.8391,0.25099,0.024906
630,0.78655,0.3226,0.011311
631,0.7244,0.40765,0.025274
632,0.64683,0.51403,0.032437
633,0.54224,0.62526,0.057539
634,0.39295,0.75569,0.052675
635,0.18432,0.83001,0.062633
636,0.034749,0.75947,0.072491
637,0.0095822,0.54288,0.068405
638,0.011713,0.3562,0.074068
639,0.013675,0.25113,0.06573
640,0.0082907,0.17514,0.044941
641,0.019236,0.11726,0.056702
642,0.052102,0.091276,0.048596
643,0.098425,0.077666,0.04973
644,0.18509,0.063927,0.03417
645,0.34185,0.057568,0.028869
646,0.51646,0.071411,0.036993
647,0.69764,0.081816,0.043798
648,0.80081,0.11523,0.042259
649,0.84518,0.14661,0.043069
650,0.85805,0.19288,0.051541
651,0.82241,0.25671,0.050505
652,0.7703,0.33321,0.055617
653,0.70352,0.44968,0.052831
654,0.60887,0.55483,0.053639
655,0.48358,0.67556,0.05746
656,0.2843,0.81817,0.05298
657,0.086181,0.82611,0.072616
658,0.0023325,0.61627,0.076016
659,0.0093739,0.42023,0.080062
660,0.0023727,0.28148,0.072805
661,0.00061568,0.18279,0.062812
662,0.0030492,0.1213,0.059958
663,0.0054927,0.076156,0.038072
664,0.025907,0.053845,0.038861
665,0.069492,0.041836,0.040948
666,0.15303,0.026875,0.036721
667,0.29298,0.019306,0.022524
668,0.50632,0.040831,0.035739
669,0.71102,0.044707,0.015359
670,0.84556,0.047719,0.014878
671,0.91169,0.052096,0.018606
672,0.93107,0.072443,0.02497
673,0.93149,0.095868,0.037434
674,0.91769,0.13448,0.032527
675,0.89763,0.15803,0.02911
676,0.87627,0.21032,0.035457
677,0.84116,0.25607,0.05139
678,0.79484,0.31062,0.043971
679,0.73721,0.39899,0.026857
680,0.65609,0.501,0.019291
681,0.53298,0.6392,0.0016202
682,0.38242,0.7502,0.00011665
683,0.18583,0.82534,0.0066162
684,0.041118,0.75295,0
685,0.0050855,0.52809,0.01222
686,0.001884,0.36473,0.0070323
687,0.0033446,0.24143,0.015417
688,0.019352,0.157,0.015899
689,0.041434,0.11399,0.024301
690,0.051725,0.088754,0.031845
691,0.07886,0.075765,0.038474
692,0.1524,0.082692,0.035627
693,0.28793,0.083547,0.029557
694,0.46546,0.097381,0.024236
695,0.61942,0.12504,0.011664
696,0.74693,0.13271,0.017811
697,0.81825,0.17903,0.025484
698,0.81951,0.23162,0.048441
699,0.79611,0.31511,0.055414
700,0.742,0.40422,0.050232
701,0.63574,0.51374,0.044054
702,0.50294,0.64841,0.04993
703,0.33109,0.7621,0.04823
704,0.13201,0.81355,0.047405
705,0.016797,0.68503,0.056875
706,0.003553,0.46655,0.052144
707,0.011359,0.32245,0.048744
708,0,0.21482,0.056102
709,0.013786,0.13966,0.052873
710,0.026273,0.086058,0.038501
711,0.060605,0.069314,0.027524
712,0.13309,0.055359,0.030552
713,0.25913,0.065053,0.023198
714,0.43588,0.072732,0.02232
715,0.61898,0.088814,0.037558
716,0.75541,0.10654,0.048189
717,0.82713,0.12176,0.038696
718,0.86461,0.13788,0.046543
719,0.86423,0.16652,0.04724
720,0.8487,0.21655,0.031562
721,0.81313,0.27764,0.040382
722,0.75865,0.35138,0.038177
723,0.67685,0.47346,0.042825
724,0.56152,0.6057,0.047531
725,0.40434,0.73377,0.062566
726,0.20477,0.81276,0.060276
727,0.047943,0.73713,0.048697
728,0.0088856,0.54243,0.044631
729,0.002791,0.37798,0.03905
730,0.0020404,0.26612,0.033661
731,0.030066,0.18648,0.060221
732,0.053168,0.15711,0.055536
733,0.089799,0.13719,0.047036
734,0.13621,0.12163,0.051592
735,0.23944,0.10853,0.042441
736,0.38419,0.1238,0.047932
737,0.55053,0.1375,0.059674
738,0.71671,0.15882,0.051568
739,0.78114,0.19601,0.048058
740,0.78752,0.26596,0.064191
741,0.75109,0.3378,0.06926
742,0.68371,0.44122,0.060627
743,0.57497,0.54466,0.048472
744,0.45544,0.67516,0.028914
745,0.28454,0.77513,0.034641
746,0.10111,0.79236,0.046302
747,0.024047,0.63614,0.048079
748,0.0049632,0.43129,0.08463
749,0.0028428,0.30248,0.081598
750,0.0021009,0.20322,0.068681
751,0.010371,0.14617,0.080996
752,0.0046331,0.10393,0.080754
753,0.012044,0.066945,0.078489
754,0.031471,0.047365,0.069445
755,0.077206,0.031247,0.076168
756,0.1904,0.032392,0.083585
757,0.38749,0.010276,0.078
758,0.62156,0.0033719,0.073804
759,0.8059,0.0067605,0.074516
760,0.90244,0.013404,0.082876
761,0.96413,0.0079998,0.058178
762,0.98076,0.019169,0.052127
763,0.97853,0.023435,0.029388
764,0.97635,0.032205,0.037067
765,0.96854,0.029623,0.033486
766,0.97071,0.051631,0.020389
767,0.95476,0.07995,0.018115
768,0.93706,0.10937,0.020822
769,0.91119,0.15003,0.011169
770,0.86677,0.20759,0.0010654
771,0.82618,0.28011,0.0063321
772,0.75927,0.36204,0.0071744
773,0.67779,0.44536,0.0286
774,0.58537,0.5581,0.035927
775,0.4613,0.68189,0.047266
776,0.2818,0.79599,0.035716
777,0.095906,0.82174,0.028965
778,0.0021365,0.63058,0.031437
779,0.001388,0.41803,0.030259
780,0.0058502,0.28698,0.029171
781,0.010231,0.19545,0.02173
782,0.019108,0.12952,0.032422
783,0.049768,0.089382,0.046625
784,0.059424,0.085719,0.032847
785,0.13272,0.066788,0.029986
786,0.27963,0.052309,0.012056
787,0.46265,0.065129,0.0033497
788,0.65098,0.07903,0.0069108
789,0.78389,0.10121,0.003448
790,0.84961,0.1358,0.0084123
791,0.86724,0.17149,0.0058225
792,0.85549,0.21199,0.0012346
793,0.80944,0.28637,0.0062221
794,0.74373,0.37374,0.0018963
795,0.67514,0.46702,7.2178e-05
796,0.57985,0.57224,0.00655
797,0.42804,0.716,0.016081
798,0.22732,0.81029,0.019864
799,0.04857,0.77595,0.023259
800,0.0045584,0.57295,0.021498
801,0.0095021,0.41257,0.026423
802,0.0012384,0.26785,0.038371
803,0.0023589,0.18284,0.040679
804,0.013209,0.11935,0.052864
805,0.0045979,0.066776,0.047409
806,0.013635,0.03852,0.029532
807,0.073527,0.036388,0.022349
808,0.17936,0.030337,0.024571
809,0.35386,0.041332,0.028543
810,0.57328,0.048056,0.030637
811,0.75173,0.066273,0.02507
812,0.85454,0.084657,0.025021
813,0.90054,0.089933,0.0073226
814,0.91287,0.12491,0
815,0.88896,0.16603,0.0076032
816,0.86409,0.22255,0
817,0.80069,0.30258,0.012732
818,0.74733,0.39008,0.014968
