t,x
1,0.2
2,0.20250242070429939
3,0.2083528523492213
4,0.23218637418291185
5,0.2413479301958547
6,0.25109763755972336
7,0.27665360324041305
8,0.2892765499942294
9,0.2843149279963506
10,0.28527280554016415
11,0.2886170240623107
12,0.30856580253653426
13,0.3192106978836001
14,0.32984836336562245
15,0.3371350977034626
16,0.33743381113630233
17,0.3611466383999694
18,0.37087696719430563
19,0.35551369261322463
20,0.3675406463316364
21,0.3672688468532261
22,0.36105924585203686
23,0.36363537499291343
24,0.35801181137059823
25,0.3556202576688018
26,0.3543783104276907
27,0.34257749351480943
28,0.3565658683941657
29,0.36306412325746706
30,0.35634568811541295
31,0.3738585884576136
32,0.38229008700854783
33,0.3831275035936522
34,0.39582984933879145
35,0.4078163206730224
36,0.41875488977282044
37,0.4279566990735748
38,0.4354952038837227
39,0.4366354355068338
40,0.4353003732460668
41,0.4332609955183564
42,0.42814258943527034
43,0.4280566196658865
44,0.41739869065077007
45,0.4414523390256044
46,0.4551139975513825
47,0.4450996559274576
48,0.44254969279963174
49,0.4394337102254443
50,0.44887425723694857
51,0.44941702360763125
52,0.45331229838113973
53,0.45428846632232367
54,0.45509695187741095
55,0.47000013899319587
56,0.46862571358248495
57,0.4847017360314605
58,0.46983135222842154
59,0.4765641869737792
60,0.47855966294538915
61,0.4814400314699339
62,0.48590740403980265
63,0.48148214604798995
64,0.4788203362970081
65,0.4693509175624734
66,0.4595294621832859
67,0.4636756539060314
68,0.46917462772950264
69,0.47060472494869743
70,0.48069852756969506
71,0.5018829975418406
72,0.4973524575345889
73,0.4746958449123745
74,0.48554487153141695
75,0.47905656279361236
76,0.4728886434486751
77,0.4839705171731333
78,0.4817517476844662
79,0.47021027765788204
80,0.47290235956375665
81,0.4723393404551893
82,0.47323382003265835
83,0.47790611869920263
84,0.47493213215504737
85,0.4821630947694353
86,0.480617021893415
87,0.4846198638876675
88,0.496206714091531
89,0.501008397192026
90,0.4981391374744122
91,0.5100523234268277
92,0.5202798481023084
93,0.5259683037041942
94,0.5285207468810251
95,0.5223912612913338
96,0.5361868906510314
97,0.5302946545132761
98,0.5523074993064442
99,0.5676952331003311
100,0.5653906908120517
101,0.5551782284159142
102,0.5481314968498127
103,0.5507704763345584
104,0.5483680014094044
105,0.5449621619941416
