t,x
1,0.2
11,0.2882890267388599
21,0.3661573453746474
31,0.3721409911536527
41,0.43056865199997996
51,0.44569184926411387
61,0.4764672620520615
71,0.4957913869951633
81,0.46517634466462454
91,0.5019226084687177
101,0.5450254248699794
111,0.5049111300954187
121,0.4748563411469646
131,0.46992237224448846
141,0.4781663095591128
151,0.44160070522191963
161,0.4642039800806999
171,0.4982910993065058
181,0.5039241704918671
191,0.5056229971318899
201,0.4804882025314186
211,0.512583833650596
221,0.49310116188709074
231,0.49467154458289303
241,0.48851511905124645
251,0.4837821583753162
261,0.49114246280984614
271,0.5124697838435633
281,0.5335821525101043
291,0.5450612165703512
301,0.6097631484623792
311,0.5869978135911436
321,0.5983410797571189
331,0.6257156422389251
341,0.6066955486822629
351,0.6051219431445513
361,0.5898129244119142
371,0.6103661784583824
381,0.593630082300253
391,0.5963621403763419
401,0.5607203744307593
411,0.5312404855404378
421,0.5158178385056995
431,0.5632368565057368
441,0.5535406018176845
451,0.5199884601089084
461,0.5427737642423534
471,0.5851049363827223
481,0.59947256809009275
491,0.6477224943219069
501,0.6545340863927032
511,0.6119459450707619
521,0.5991567965852777
531,0.6260306135539059
541,0.6490377251182257
551,0.6683427665616374
561,0.6740149899901092
571,0.6762886037718304
581,0.6716846813900428
591,0.6384794604333901
601,0.6230610601467119
611,0.5912048868986449
621,0.5665759289035319
631,0.5625308506785465
641,0.5232119904924768
651,0.5356474573055916
661,0.5297085139872708
671,0.563802317802784
681,0.4942790406773239
691,0.4579408375524065
701,0.4732613179179262
711,0.4523245761433092
721,0.5036344472475427
731,0.484474108146809
741,0.5256436407050582
751,0.6009142575535109
761,0.6045153468357866
771,0.6401785541432006
781,0.6279160708815835
791,0.5769607534549727
801,0.5967480115728717
811,0.6392521751342255
821,0.5987073273873866
831,0.5422364339935762
841,0.5467062776905488
851,0.586128191976145
861,0.6045337726825734
871,0.6192396073625349
881,0.6794123566261215
891,0.6783647513043559
901,0.6871547778864104
911,0.7107700182657438
921,0.7470334401066298
931,0.8036229283774223
941,0.7935037211938191
951,0.7818300365165284
961,0.773021068717599
971,0.7780581076281406
981,0.7300416701330237
991,0.7625911907255101
