t,x
1,0.2
2,0.20074335699680115
3,0.20579285898380575
4,0.2341741874238801
5,0.24338805438847383
6,0.25332470896841386
7,0.28377380066978847
8,0.297229410627925
9,0.2877746274202879
10,0.28617859462535333
11,0.28777120181837873
12,0.311017435022227
13,0.32211197245400547
14,0.33322331561438556
15,0.3400108961087363
16,0.33778329810995095
17,0.36612733096469396
18,0.37621337593120935
19,0.3537325056187284
20,0.3671234115127206
21,0.3645384317097047
22,0.3543548942072139
23,0.35576134912321816
24,0.34658848622838534
25,0.34176557086162374
26,0.3385466714397957
27,0.32169421206292775
28,0.3385069003331067
29,0.34557737030932056
30,0.3354876894872932
31,0.35701998384903294
32,0.3666621448483041
33,0.3664119097431114
34,0.38164747360913653
35,0.39586902786272327
36,0.4086511606370832
37,0.41911424548904436
38,0.42737762359840936
39,0.427305672342248
40,0.42406383154940935
41,0.4199800895047609
42,0.4119757790785415
43,0.410637535161437
44,0.3956104673916499
45,0.42592087049420096
46,0.4424137515107683
47,0.4280049202094485
48,0.4234762163547043
49,0.4182954141278039
50,0.42953126634384003
51,0.4290981688129966
52,0.43305841633315717
53,0.433206732147454
54,0.43316341124237306
55,0.45147082082205425
56,0.4484383120196005
57,0.4681486288956877
58,0.44745713329391734
59,0.45508429066738665
60,0.4564893334590028
61,0.459050867661335
62,0.46366807631001716
63,0.45669477039553874
64,0.45211148095646897
65,0.43875312082336493
66,0.4251361603679532
67,0.42990211888502666
68,0.436365547546834
69,0.43745474288459907
70,0.44980588471975824
71,0.47641054986614606
72,0.4692750165663311
73,0.4386703243624165
74,0.4520641248338923
75,0.44272906359443964
76,0.43396599996729407
77,0.4477847485298456
78,0.4440994976469044
79,0.42836583417236546
80,0.43141777061176184
81,0.43019215048000287
82,0.43089287046409214
83,0.43650104425761566
84,0.4320777959411034
85,0.44101019327933216
86,0.43838273949993467
87,0.4430251058785391
88,0.45745520396679856
89,0.46283930079641494
90,0.45818100749986557
91,0.4728217418736896
92,0.4850669547089811
93,0.4912630811356585
94,0.4933178337215912
95,0.48407037155372934
96,0.5008454894366661
97,0.4918359221630257
98,0.5192123549736474
99,0.5376959991050292
100,0.5330355533919195
101,0.5181282348815338
102,0.507464166310451
103,0.5095032565149578
104,0.5049691318376607
105,0.49918484251810225
106,0.4856330743599897
107,0.4841036379322383
108,0.4729858544950592
109,0.4506284432716381
110,0.44561372424152257
111,0.4576469465255277
112,0.44988874012680236
113,0.4577432778534372
114,0.436429381691112
115,0.43610495050940185
116,0.4432666496869729
117,0.44734481359239336
118,0.4487493499592701
119,0.4404066183905621
120,0.4296198761571487
121,0.4169535532285335
122,0.4196352075263513
123,0.40835905664119226
124,0.4035055629446748
125,0.4019195799447623
126,0.42770615065497625
127,0.4199510639671609
128,0.42403915817073407
129,0.42591600778566724
130,0.4142014362674841
131,0.41454318349374236
132,0.4345765019743053
133,0.4409102645087208
134,0.4416885565497219
135,0.43641202893986536
136,0.41011830529101584
137,0.4262715790244732
138,0.40805897309978895
139,0.419215416262561
140,0.4450920428852662
141,0.42642462955218263
142,0.4363175923409015
143,0.43331086861753904
144,0.4133831824565549
145,0.39499634675670175
146,0.3763198624390246
147,0.3724977127167185
148,0.3567735325256747
149,0.3698277093120509
150,0.4005478370980242
151,0.3856966253438595
152,0.39853823310934045
153,0.41051036615146946
154,0.41625766243404594
155,0.40433025049290156
156,0.40448282052435136
157,0.40253616989823054
158,0.411642877921755
159,0.40818033291961003
160,0.42241270120803365
161,0.4184713899036574
162,0.4332456503945893
163,0.42011892110538857
164,0.4047581024346368
165,0.44857755958486945
166,0.443150239844407
167,0.44719423176714374
168,0.4555051724940541
169,0.44899871762838006
170,0.45569657561089844
171,0.46027025907319524
172,0.4571185111610921
173,0.4577036284982431
174,0.45698045449111147
175,0.484390572278225
176,0.4738334867504446
177,0.4588917295556085
178,0.4590693082028475
179,0.4627869400520863
180,0.46804195494471584
181,0.46152814930519726
182,0.4473188643277836
183,0.4637718422041019
184,0.4587805577675277
185,0.44721832260564764
186,0.4441814564686699
187,0.4417511428255455
188,0.4563939291986814
189,0.4572525466350773
190,0.4667877392626364
191,0.4597733534959072
192,0.46222301308728797
193,0.4575973587993592
194,0.45854965275165305
195,0.4466058184239249
196,0.42961972126831327
197,0.4562308524709802
198,0.46380178841944486
199,0.4470886445910688
200,0.43918238533832593
201,0.4240726057285223
202,0.45351917363232674
203,0.47042153487297045
204,0.46636128702603313
205,0.4729100356562778
206,0.46685121808265856
207,0.46013481405146345
208,0.4495348943641307
209,0.4417668320216031
210,0.46344192332560996
211,0.46230241527557575
212,0.46344574009101636
213,0.4661764335497517
214,0.48169055233054653
215,0.4741165367384487
216,0.46051363029711645
217,0.48193922285863366
218,0.4753338010257786
219,0.46520593036307023
220,0.4486512044684055
221,0.4319394203893532
222,0.42503838445586467
223,0.4338961271003012
224,0.4488130123123398
225,0.45799611538740803
226,0.4529800119067837
227,0.45361380989970573
228,0.44429224025130853
229,0.4350977395529217
230,0.4470436275345723
231,0.43388125651402987
232,0.45978947796815034
233,0.45827674887752257
234,0.46076929762676344
235,0.45080298799215945
236,0.4432588134519113
237,0.4263010338282493
238,0.4246975733646703
239,0.43098168397056863
240,0.4357938527952109
241,0.42605437470954344
242,0.4165864593754837
243,0.41122552780131816
244,0.4320716735052763
245,0.41784245491405975
246,0.41662991031448054
247,0.44252644035383565
248,0.44140157926596935
249,0.42394926698176616
250,0.4161741862231893
251,0.4236701670786893
252,0.419665332134381
253,0.41340072199968797
254,0.41023288740115355
255,0.4128501942759912
256,0.4349576201750161
257,0.43425674419517785
258,0.4487829126539168
259,0.45696811231222634
260,0.45523138888517184
261,0.4350943143075705
262,0.4287653437741181
263,0.4230767852233255
264,0.42459143747375266
265,0.44233554429436783
266,0.47233976870661737
267,0.49179927899449033
268,0.48901006592850504
269,0.46516723263933213
270,0.4596309179779276
271,0.4604564165358797
272,0.4710846834214104
273,0.4829682597592848
274,0.49097301781711505
275,0.47179085972004065
276,0.4821901279612997
277,0.47550944294601316
278,0.47704990654073726
279,0.4772527956389241
280,0.48204822429388416
281,0.4814964632139189
282,0.45895810587946945
283,0.4682170324031111
284,0.4726759694792195
285,0.4685555690917932
286,0.46952365229589277
287,0.4706745791257811
288,0.4729283768024326
289,0.4935865508991552
290,0.48964960359490967
291,0.49081475061247354
292,0.504962979656007
293,0.5174011836681044
294,0.5308686954630994
295,0.5218143907368062
296,0.5463798604154766
297,0.5456014088554699
298,0.5682287549584368
299,0.5489556920458686
300,0.5475710070058477
301,0.562168678452853
302,0.5511697989825562
303,0.5397180750779421
304,0.5259079809802941
305,0.5107199120158872
306,0.5036942589517486
307,0.5067514347149478
308,0.47927589481404664
309,0.48121709455378553
310,0.4964384735157871
311,0.5217899769660239
312,0.5372387005539687
313,0.545483426535115
314,0.52139479437334
315,0.5121125710312517
316,0.5061761586652334
317,0.5140390057023345
318,0.5112824271923989
319,0.4935703986045356
320,0.5143790469082974
321,0.5248403095093039
322,0.5264312100526954
323,0.5407565623230756
324,0.5217371671406504
325,0.5288617895696308
326,0.5205329898705708
327,0.5279677363652197
328,0.5256536432065201
329,0.5323790247445641
330,0.5481818409913388
331,0.5466225932797235
332,0.558204119445564
333,0.5410637195028585
334,0.5300657269643178
335,0.54827474809373
336,0.5515263526907664
337,0.5231792716553247
338,0.5039666932067749
339,0.5001044865812287
340,0.5101646971346475
341,0.5075046395392223
342,0.5143181377392649
343,0.5253990930492816
344,0.545622002922489
345,0.5447083896947256
346,0.5423954332891243
347,0.5179785938954369
348,0.5178426799099248
349,0.5089829238240339
350,0.49500039002855817
351,0.49154840118828297
352,0.5036888421195459
353,0.47653503602251873
354,0.4702255124684268
355,0.471133169351593
356,0.4588910248378166
357,0.4629181122027068
358,0.4678434244723974
359,0.46686384505473616
360,0.4342816550582761
361,0.4681854837343689
362,0.4649579685664121
363,0.47294671509437647
364,0.47583242577964324
365,0.48841395243703617
366,0.4980465849172461
367,0.49415643540000154
368,0.49797361659485523
369,0.48452162234933743
370,0.49473931421048295
371,0.48763698181165704
372,0.5180726362709409
373,0.49518081515604523
374,0.4880327616339326
375,0.4977728715170324
376,0.5032461108784352
377,0.4943411618183254
378,0.48028088533434693
379,0.4813232306813183
380,0.48027963728902623
381,0.4561701686410863
382,0.4563828007436054
383,0.4586131471553841
384,0.46057870224696373
385,0.44650323405614667
386,0.4527505769723429
387,0.47053589986508315
388,0.47585085455079024
389,0.4603485661316148
390,0.45433122664058856
391,0.45864756803748213
392,0.4499291237807267
393,0.42182947475051974
394,0.43427645041151886
395,0.4239683027263366
396,0.4173781862998069
397,0.4380633780771908
398,0.4283398340123651
399,0.4400303285007938
400,0.42391373508698643
401,0.42017301497694187
402,0.4202357744698147
403,0.40605972878457125
404,0.3994348854338881
405,0.40099227855781155
406,0.41157077769150907
407,0.3914959715635928
408,0.3892625832451681
409,0.4015191800442326
410,0.39634960161674493
411,0.40138297799404243
412,0.4096232188577073
413,0.41457278359953875
414,0.424318028318278
415,0.423575136577836
416,0.4190791228826352
417,0.3857820829881803
418,0.38717056367250524
419,0.39529150184624207
420,0.4043809780523635
421,0.3988654968441213
422,0.4239581735131116
423,0.42854825969118504
424,0.4308783943221513
425,0.4480179318127104
426,0.4386873029772551
427,0.43315151094082094
428,0.46483440853912494
429,0.464505523069459
430,0.4852768928335455
431,0.46563916651674564
432,0.462668122795596
433,0.4671710060876262
434,0.47053824784844417
435,0.45684880137149886
436,0.45684317364929283
437,0.4425808676633871
438,0.45203200503102964
439,0.46601959942160254
440,0.43659069355365726
441,0.45304686274633976
442,0.43676833695280814
443,0.443066202522049
444,0.4518147616761446
445,0.44910827885288773
446,0.44069703064745924
447,0.44309571851281343
448,0.44896920571853843
449,0.4604317152146411
450,0.43339510843032597
451,0.4126292887983895
452,0.43256087602990057
453,0.4467047395391255
454,0.4524146519145179
455,0.46158596173211974
456,0.47312162916119493
457,0.4378523055498781
458,0.4526336289327958
459,0.44619620598925003
460,0.4492616957796515
461,0.4453950980251451
462,0.45682399313902083
463,0.45203856191775704
464,0.4586644311463095
465,0.4532782037453729
466,0.43892012656030605
467,0.4549607983951106
468,0.46439104010355287
469,0.4863444123292467
470,0.4862335979063202
471,0.49990294859057
472,0.5243915657369165
473,0.519240759176104
474,0.5006018028184663
475,0.49628773001735804
476,0.4923706977175162
477,0.49327427030560966
478,0.5144503009834673
479,0.5088227772239132
480,0.5123535109195498
481,0.5080308777117734
482,0.506988803050155
483,0.509777539345949
484,0.5257136848222413
485,0.5257871744390559
486,0.5335498135362922
487,0.5421073445451712
488,0.5523762629464788
489,0.543237659935354
490,0.5627577169676979
491,0.5561032758122176
492,0.553043627677161
493,0.5696223110518509
494,0.5847323990060098
495,0.5688481452288144
496,0.5557861155136883
497,0.5364476481172772
498,0.5372235949771397
499,0.537773279954895
500,0.5409099277854507
501,0.5464717449288387
502,0.5370011296726037
503,0.5224912744200805
504,0.5343660326437405
505,0.5425562565182622
506,0.5213114405083147
507,0.5186127206288237
508,0.5055314375151385
509,0.4773375979087965
510,0.4785165586605342
511,0.4766885544889332
512,0.47466445838728244
513,0.4767616020528019
514,0.487473737010903
515,0.4891671830840603
516,0.4801426482489143
517,0.4697573296644798
518,0.46744662286810046
519,0.47093666002453816
520,0.45679507070223035
521,0.4541445927553034
522,0.46654155733845354
523,0.4646165629044138
524,0.455069185488622
525,0.4512772764682073
526,0.46567610785253677
527,0.4723314061486941
528,0.4877493446766125
529,0.4885731038461464
530,0.4929067830069764
531,0.48456925014913965
532,0.4915158211820058
533,0.48388024146717734
534,0.4645033123965588
535,0.46570225879425226
536,0.4905023806677064
537,0.49987911295436727
538,0.5138359427814773
539,0.5171206020262863
540,0.5077915224976021
541,0.5038576303115182
542,0.49905491040392946
543,0.4917831105570393
544,0.49987931969145777
545,0.4831221267406518
546,0.4934905146771517
547,0.5036368495441511
548,0.4868074297120797
549,0.4941541473464012
550,0.5246481327747452
551,0.5159104119544906
552,0.5254897976973223
553,0.5138195478707296
554,0.5268785242330202
555,0.5286122468605796
556,0.5485582928334177
557,0.5279359615131087
558,0.5257459520780114
559,0.5173919847849038
560,0.5134067332804548
561,0.503846820877527
562,0.49175651448819696
563,0.4982224087270777
564,0.48291823480117657
565,0.5013203841489642
566,0.48468636036065543
567,0.4850748322745454
568,0.49107050465314084
569,0.4976527327698698
570,0.49257346020061066
571,0.4925351778354585
572,0.5039604699042272
573,0.4837744484285989
574,0.47270436622875156
575,0.47620200263619406
576,0.46967235117025635
577,0.4868872015783424
578,0.49467130290836747
579,0.4945017792402274
580,0.47379609620094637
581,0.47344245496364923
582,0.46864427496626826
583,0.4667437833073984
584,0.4508610358636444
585,0.4572646928044718
586,0.4434904071326572
587,0.4407052791749674
588,0.4459130487871053
589,0.4358039369625959
590,0.4438029614653924
591,0.4268337585917388
592,0.39106059070450566
593,0.39943992713805715
594,0.41229904122749755
595,0.4099337046283432
596,0.41794136314523334
597,0.4040254592633718
598,0.4040919152615101
599,0.38056852391382423
600,0.39878477320912564
601,0.42492656038311666
602,0.43971704332205863
603,0.43964456836285426
604,0.43949680152681603
605,0.42007853644560716
606,0.43137639727173793
607,0.4292183589725334
608,0.42134324849146515
609,0.4039582832212885
610,0.4017838331928592
611,0.39256869599529476
612,0.38966833271930434
613,0.37624279846030134
614,0.40126508975505604
615,0.40290380822232347
616,0.41864898262264505
617,0.38590854706025524
618,0.38260734507107935
619,0.37658306627607224
620,0.3637510299646661
621,0.3875968973116781
622,0.37170421585862196
623,0.379163476192568
624,0.3931000663833234
625,0.3976517234557528
626,0.3882899634978763
627,0.4029966328755342
628,0.40698089108483837
629,0.39474080217815355
630,0.37885195738681077
631,0.4089282142639688
632,0.40160613594044137
633,0.37931460719848215
634,0.3891721350424904
635,0.3956329152763376
636,0.3801459675324115
637,0.3577700570163713
638,0.3603162834404763
639,0.3790509835582896
640,0.3902592947042439
641,0.38622523983725543
642,0.37795528965221603
643,0.3844742612688488
644,0.38918236100463727
645,0.3997958947245876
646,0.39656590321435703
647,0.4103257552414084
648,0.40096197425144825
649,0.39852575668493456
650,0.41013151877149445
651,0.42444645829390887
652,0.4000931433167554
653,0.4033880687228458
654,0.41305080671245403
655,0.39550824731815065
656,0.40387526122863604
657,0.3948352596659487
658,0.4102497907773273
659,0.41869016455168917
660,0.42976780128181785
661,0.43197891896345575
662,0.44376550660234537
663,0.46185886341362714
664,0.48702512612006343
665,0.4856851669183091
666,0.4555024154773038
667,0.4556950268196302
668,0.4581445119849891
669,0.45583228451513425
670,0.4629932545159702
671,0.47570679673318167
672,0.4682366173778788
673,0.46385348359344186
674,0.46857745875949663
675,0.46085621364455115
676,0.461674871534103
677,0.4357826673324054
678,0.4216448665752186
679,0.4053432139239673
680,0.39590543827284835
681,0.3889923137329773
682,0.396398967193424
683,0.41124265854898984
684,0.4031832816630738
685,0.3919823986958167
686,0.38073007421529753
687,0.3781930588115686
688,0.37806852863209794
689,0.38734482223260625
690,0.38568614469419604
691,0.3612673130348972
692,0.3639506076630103
693,0.38311339197226757
694,0.4013355242972984
695,0.3929224780871203
696,0.37504519917497003
697,0.4101457728310888
698,0.4094789691166636
699,0.40968618351468516
700,0.41661857847237993
701,0.39680236789597934
702,0.38939248702797125
703,0.3717836265834999
704,0.3660894226312474
705,0.37125046038401804
706,0.356853213611654
707,0.36863000120547434
708,0.37587325765821944
709,0.3672212492926573
710,0.3737196118715761
711,0.3866594826549329
712,0.40300648597037336
713,0.40200561782605276
714,0.4026007182166646
715,0.4032582988615711
716,0.4237518760077549
717,0.43925256645012495
718,0.4503988241360151
719,0.44659866972644685
720,0.4515053601266224
721,0.4566495993277333
722,0.44285754631815105
723,0.4205663541899235
724,0.42991307784357324
725,0.41066832950236254
726,0.41211195226335956
727,0.4167239420315853
728,0.4252160961491677
729,0.42849558570548635
730,0.4196585239935856
731,0.43352134218820026
732,0.4566260855064934
733,0.4678317833200117
734,0.44201450272458376
735,0.46041395744221725
736,0.4593294903742707
737,0.46582752836640895
738,0.47341480647015777
739,0.47147375425758614
740,0.46985676748377325
741,0.48250612082629707
742,0.4908750568444337
743,0.5027066254492063
744,0.532450821580401
745,0.5395287711218276
746,0.5406167949239234
747,0.5102640625432239
748,0.5439195101688371
749,0.5360116497474839
750,0.5652980976768636
751,0.5684615771108738
752,0.5867495425241155
753,0.5836109329115209
754,0.5885447986295643
755,0.5896160397820192
756,0.5854877233013667
757,0.5822089310653341
758,0.5936596182270255
759,0.5893385882267271
760,0.5611395765358291
761,0.5568946370254483
762,0.5622250020903257
763,0.5685380713821357
764,0.574841729243434
765,0.5511275481355377
766,0.5542545969473607
767,0.5651584598181677
768,0.5800473389370929
769,0.5754057610854255
770,0.569504101171891
771,0.5871331214702136
772,0.5637381124515025
773,0.5563553189318367
774,0.5606170777381653
775,0.5378888966404273
776,0.5399264668409232
777,0.5627283395671551
778,0.5609736097300655
779,0.555655722820359
780,0.5601465573097311
781,0.5548226656338008
782,0.5637166142238935
783,0.5737703137363628
784,0.5720889316847451
785,0.5550766393087553
786,0.536258659458187
787,0.5269629068434033
