t,x
1,0.2
2,0.2164445088773729
3,0.22203411510109908
4,0.22688678230761186
5,0.23619690184930578
6,0.26718182278418345
7,0.2837281659845798
8,0.3046941582968996
9,0.3369089092885969
10,0.35445851078718366
11,0.3552592478100441
12,0.3503231617961615
13,0.3444377944817749
14,0.349405863423371
15,0.366446752195293
16,0.3814854789086268
17,0.38588536774683274
18,0.3821648750079458
19,0.3952638390859728
20,0.4151747081964989
21,0.42321664513203733
22,0.41783591621009086
23,0.43274979453870865
24,0.4349794583693855
25,0.4386500701320159
26,0.4449401030098474
27,0.4421497842197894
28,0.44387763984792583
29,0.45243941930474196
30,0.46344165372865614
31,0.4582587834948184
32,0.45084087131372846
33,0.45286128475570625
34,0.44367233036578935
35,0.41770240988086793
36,0.40875695430543346
37,0.40282654743996205
38,0.4213465463835283
39,0.4337212880339803
40,0.4459754905574642
41,0.4362711653712958
42,0.4272937538876516
43,0.43899322107555583
44,0.44235745294817774
45,0.4349510067982205
46,0.4383099903788962
47,0.4349647107527859
48,0.42708115293255744
49,0.4279721299330464
50,0.4408304474253249
51,0.4303140018040621
52,0.4145592080956739
53,0.41211000143761084
54,0.41788357541590765
55,0.43483680619317905
56,0.4519888483992633
57,0.4498884063905629
58,0.44046360433578535
59,0.4271666623606229
60,0.4266646723432682
61,0.4274876366202836
62,0.42301263355677
63,0.4283094331698048
64,0.4315252530542485
65,0.4250404174389893
66,0.43314141712297577
67,0.43251448716527335
68,0.43252000509959315
69,0.4346035628986477
70,0.4315438748709286
71,0.42604778608814076
72,0.44113569185518914
73,0.4483718740785203
74,0.43171126691651013
75,0.4379722966071192
76,0.4252456980465042
77,0.4368638286365168
78,0.4313516497910703
79,0.4337283633403555
80,0.41990707889414297
81,0.3991578802362536
82,0.41380522786473506
83,0.40925348575096165
84,0.3961826293230304
85,0.40455659387079435
86,0.3967576956899074
87,0.4003948068983813
88,0.41189257700660586
89,0.4187864463519496
90,0.4263287800069692
91,0.42584333334190694
92,0.42294451086311535
93,0.4377139123832517
94,0.4450557464573177
95,0.44308947204341476
96,0.45187279888318843
97,0.4618119361534277
98,0.466562907071918
99,0.4833532958325197
100,0.4845960477608298
101,0.48650200025724555
102,0.4785827751533525
103,0.49028882939672647
104,0.4787568679664148
105,0.4852929483898596
106,0.4945375435088862
107,0.5048400736094983
108,0.4924738339178751
109,0.49296357340368613
110,0.4838480105560283
111,0.4970710580718468
112,0.488843667823599
113,0.49188703390456945
114,0.49153398184345476
115,0.4871187831218217
116,0.4850079053860015
117,0.4816277426367063
118,0.4728525681662704
119,0.48381131010257505
120,0.48035582199026683
121,0.47923447295186067
122,0.49178106933386645
123,0.4762062562488114
124,0.4542453637279563
125,0.4350775479305419
126,0.43036967427962314
127,0.43946752775264175
128,0.4400734270818913
129,0.4449657080914617
130,0.436672335622694
131,0.4418102108168097
132,0.4438201701152518
133,0.43511899010475075
134,0.4448241806175777
135,0.451326957931963
136,0.4370945072512083
137,0.44764015830501885
138,0.446971942531104
139,0.46671321186220927
140,0.4694370986925144
141,0.46227339344186164
142,0.4828008187475677
143,0.48466095424612704
144,0.481729262429433
145,0.4929240113219188
146,0.5050492389901621
147,0.4974049894044244
148,0.5055939481528018
149,0.48598205313850756
150,0.4830732338482007
151,0.487525540335362
152,0.49068054293413943
153,0.5008515457325632
154,0.4963306844280926
155,0.49759532376754806
156,0.49640959937110146
157,0.5095849949120945
158,0.502679362996727
159,0.5184604467189735
160,0.5272155488637335
161,0.5353969108406166
162,0.532084585777879
163,0.5332185593652983
164,0.5348626821658123
165,0.5104209092258383
166,0.5072895324397827
167,0.4944599745554039
168,0.4758325106931082
169,0.4823981364447082
170,0.46590122185265576
171,0.46288594969687274
172,0.4481328550111533
173,0.46797711656873414
174,0.47865944870951616
175,0.47607662514533805
176,0.4887765301014162
177,0.48599526758258554
178,0.48825554081099193
179,0.48451486823120393
180,0.504794604375854
181,0.510735151346726
182,0.5046059891958508
183,0.5044851746838952
184,0.5161768759818904
185,0.5193062437614712
186,0.5241420966348035
187,0.5361378273098889
188,0.5221511276130202
189,0.5161058718862922
190,0.5097726221539897
191,0.5171460779870187
192,0.5010958497653489
193,0.4970037016817483
194,0.5086333894489525
195,0.5107998865094469
196,0.5074645609944659
197,0.5102530276393992
198,0.5141292471028611
199,0.5145532407871255
200,0.5124514113763984
201,0.5088143243145282
202,0.49791350764634984
203,0.49771822103621866
204,0.505290062044055
205,0.5133619726754199
206,0.5334605272083862
207,0.5423962969692074
208,0.5309570855000767
209,0.536645672533104
